domain,topic,video_title,video_url,comment,sentiment,comment_en,clean_comment
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,It is important to balance technological growth with sustainability.,Neutral,It is important to balance technological growth with sustainability.,important balance technological growth sustainability
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,Further announcements may provide additional clarification.,Neutral,Further announcements may provide additional clarification.,announcement may provide additional clarification
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,The actual results can only be evaluated after implementation.,Neutral,The actual results can only be evaluated after implementation.,actual result evaluated implementation
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,This is another important milestone for Malaysia's technology industry.,Positive,This is another important milestone for Malaysia's technology industry.,another important milestone malaysia technology industry
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,Malaysia is gradually becoming a preferred destination for AI investment.,Positive,Malaysia is gradually becoming a preferred destination for AI investment.,malaysia gradually becoming preferred destination ai investment
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,This initiative will strengthen our country's digital transformation.,Positive,This initiative will strengthen our country's digital transformation.,initiative strengthen country digital transformation
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,I'm happy to see Malaysia making progress in artificial intelligence.,Positive,I'm happy to see Malaysia making progress in artificial intelligence.,happy see malaysia making progress artificial intelligence
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,This project has the potential to create many new career opportunities.,Positive,This project has the potential to create many new career opportunities.,project potential create many new career opportunity
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,Great to see international companies placing their confidence in Malaysia.,Positive,Great to see international companies placing their confidence in Malaysia.,great see international company placing confidence malaysia
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,This is encouraging news for students pursuing technology careers.,Positive,This is encouraging news for students pursuing technology careers.,encouraging news student pursuing technology career
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,Malaysia is moving in the right direction with digital innovation.,Positive,Malaysia is moving in the right direction with digital innovation.,malaysia moving right direction digital innovation
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,This investment will help accelerate our technological development.,Positive,This investment will help accelerate our technological development.,investment help accelerate technological development
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,馬來西亞啊， 好好的珍惜這個難得的機會吧。。。,Neutral,"Malaysia, cherish this rare opportunity...",malaysia cherish rare opportunity
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,Too selfish,Negative,Too selfish,selfish
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"我非常好奇，WTO设置的 “Local Content” 本地成分是什么东西？
有没有大大能够科普一下？感恩。",Neutral,"I'm very curious, what is the local content of the WTO?",curious local content wto
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,从他的访谈知道他知道整个产业链最大的需求是什么，他也很明白整个市场的运作，但是也从里面感觉到他对马来西亚政府无论从政治到教育都有深深的无奈，从政者都只想要快见成效的东西，学校里面的教授们和社会脱节太久，就潘先生所提到的，让这些教授去到他的公司共同协作1年，这种机会要是开放给新加坡和中国的学府，他们会为了争着进入杀得血流成河，他们的政府甚至愿意花大钱让这一类的公司每年收钱帮忙培养人才，但是我们这里的大学居然是这种“要，不要”，还想要这类Top级的公司出钱给他们去的心态真的让我很震惊,Negative,"From his interview, I can tell that he knows what the biggest demand in the whole industry chain is, and he also clearly understands how the whole market operates. But I also sensed his deep frustration with the Malaysian government, from politics to education. Politicians only want quick results, and professors in schools have been out of touch with society for too long. As Mr. Pan mentioned, if these professors went to his company to collaborate for a year, if such opportunities were open to universities in Singapore or China, they’d fight fiercely to get in, even spilling blood over it. Their governments would even happily spend big money to have these companies help train talent every year. But here, our universities actually have this 'take it or leave it' attitude, still expecting these top-tier companies to pay to send people there—it really shocked me.",interview tell know biggest demand whole industry chain also clearly understands whole market operates also sensed deep frustration malaysian government politics education politician want quick result professor school touch society long mr pan mentioned professor went company collaborate year opportunity open university singapore china would fight fiercely get even spilling blood government would even happily spend big money company help train talent every year university actually take leave attitude still expecting top tier company pay send people really shocked
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,赞! 很有内容的对话。感恩👍,Positive,Awesome! Really meaningful conversation. Grateful 👍,awesome really meaningful conversation grateful thumb
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,你是大马的一个宝藏呀！你有这个想要大马强大自给自足的理念真的很伟大..大马有你这样的公民真的很幸福！为你的爱国精神感到无比骄傲！,Positive,You’re a real treasure in Malaysia! It’s really amazing that you have this idea of wanting Malaysia to be strong and self-sufficient.. Malaysia is really lucky to have a citizen like you! I’m super proud of your patriotism!,real treasure malaysia really amazing idea wanting malaysia strong self sufficient malaysia really lucky citizen like super proud patriotism
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"听君一席话，胜读十年书。今天我终于真正体会到这句话的含义。
一些人之所以能够成功，并非靠运气，而是源自他们的格局与思维。
倘若大部分大马人都能拥有像潘总一样的世界观，而不是困在面子书上的酸言冷语，那么大马迈向先进国的那一天，必定不会太远。
衷心期盼潘总的“大马设计梦”早日实现，加油！",Positive,"Hearing your words is better than reading ten years of books. Today, I finally truly understand the meaning of this saying.  
Some people succeed not because of luck, but because of their mindset and vision.  
If most Malaysians could have a global perspective like Mr. Pan, instead of getting stuck in petty online comments on Facebook, the day Malaysia becomes a developed country won’t be far off.  
Sincerely hoping Mr. Pan’s 'Malaysia Design Dream' comes true soon. Keep it up!",hearing word better reading ten year book today finally truly understand meaning saying people succeed luck mindset vision malaysian could global perspective like mr pan instead getting stuck petty online comment facebook day malaysia becomes developed country far sincerely hoping mr pan malaysia design dream come true soon keep
